id	annotatorid	label	a1	a2
3328_3416	goldLabel	a2	We should not stop the development of autonomous cars because it will be more ecological: less people will own a car themselves and the autonomous will be more reused.	Autonomous cars will be safer because they do not get drunk, nor do they take mind altering drugs, nor do they get tired.
3248_2845	goldLabel	a2	A connected car extends the eyes of the driver to have a holistic view towards the destination, thus supporting and bringing safety to autonomous cars supervised by human drivers	Autonomous cars will definitely help in solving some of our accidents and fatalities in car accidents. It should also improve our quality of life as hopefully it can also alleviate congestion on highways.
3493_2861	goldLabel	a1	Autonomous cars will reduce the 40,000 casualties a year (in the US alone) by two orders of magnitude. Don't drive - save lives - let the computer do that for you	Development can only be of benefit, there is no reason not to try and work on autonomous cars (cautiously!), even if eventually it fails
2898_3343	goldLabel	a1	Autonomous vehicles do not have lapses of inattention that are the root cause of many accidents. Autonomous vehicles may not text while driving. They do not get intoxicated either.	Those who support stopping the development of autonomous cars are fearful of the unknown; instead of stopping it, they should figure out what they're afraid of, and regulate the development to minimize that.
2898_3340	goldLabel	a1	Autonomous vehicles do not have lapses of inattention that are the root cause of many accidents. Autonomous vehicles may not text while driving. They do not get intoxicated either.	More testing is needed, but autonomous cars of future would lower road rage by design. Aggressive and unsafe driving is not allowed by design - just a safe drive from point A to B.
2865_3394	goldLabel	a2	If all human drivers are replaced by autonomous vehicles, there will no longer be a need for traffic lights and other traffic management systems which add significant overhead to all driving.	A large part of the inefficiencies of vehicles is due to air resistance, a convoy of autonomous cars or trucks can drive closer and be much more efficient.
3316_3477	goldLabel	a2	Self-driving cars are not susceptible to road-rage	Autonomous cars could be very beneficial for people with disabilities.
3483_2820	goldLabel	a1	Autonomous cars probably won’t be perfect, but the computers they use to calculate things like stopping distance and proximity to other vehicles will make them much more reliable than a human.	Autonomous driving is at the beginning of its development and we should not stop it to learn more about pro and con of this technology.
3093_3202	goldLabel	a1	Autonomous cars will free people from the need to drive and allow them to pursue more valuable activities.	We should not stop the development of autonomous cars rather we should strive to make each and every car autonomous.
3175_2880	goldLabel	a2	Autonomous cars will give people who are blind a great expansion in independence and quality of life.	Autonomous cars will drive much smoother and therefor produce less pollution
3104_3185	goldLabel	a2	Autonomous cars will be able to drive much closer together, making traffic move much smoother and lessening traffic jams.	Autonomous cars will reduce number of accidents since most accidents are due to a human error.
3253_3202	goldLabel	a1	Autonomous cars should be developed to provide immediate transportation access to people who would otherwise not have it, such as the elderly, infirm, disabled, children, etc.	We should not stop the development of autonomous cars rather we should strive to make each and every car autonomous.
3154_3335	goldLabel	a1	Humans are terrible drivers, inattentive and inexact in our usage, whilst self-driving cars will be far more reliable.	Autonomous cars are not quite ready to deploy, but they will be safer than human-driven cars.
3316_3201	goldLabel	a2	Self-driving cars are not susceptible to road-rage	Autonomous cars are much safer than human drivers in some situations
3204_2852	goldLabel	a1	In 2015, motor vehicle accidents were the second leading cause among accidental deaths in the US. Motor vehicle accidents accounted for 35K deaths. Self-driving cars, especially if deployed en masse, can prevent many deaths.	Humans are notoriously bad drivers so even if autonomous vehicles are not yet perfect, over time they can significantly improve accident rates, congestion, pollution, and reduce insurance costs.
3452_3401	goldLabel	a1	Self-driving cars will ultimately respond better than human drivers, resulting in safer and less congested roads. Extra bonus comes in the form of providing more time to people to read books.	Autonomous vehicles provide a significant challenge to science and engineering that will make transportation safer and benefit society beyond transportation just like the race to put a man on the moon.
2919_3056	goldLabel	a1	Autonomous cars will be more efficient, allowing the easy sharing of vehicles in a metropolitan area, also reducing miles driven, energy usage and pollution.	Autonomous cars allow us to be less distracted from the traffic and congested roads. Therefore, we should promote the development of autonomous cars.
3095_3378	goldLabel	a2	Wide acceptance of self driving cars will allow people give up personal cars and switch to public transportation service	Autonomous vehicles coordinating with each other will greatly decrease traffic jams and increase economic efficiency
2915_3060	goldLabel	a1	Autonomous cars will eliminate human errors, and reduce the accident rate significantly	Self-driving cars could reduce vehicle-related fatalities
2845_2968	goldLabel	a1	Autonomous cars will definitely help in solving some of our accidents and fatalities in car accidents. It should also improve our quality of life as hopefully it can also alleviate congestion on highways.	Autonomous cars provide mobility also for those people who would not be able or allowed to drive anymore, such as senior citizens, people with disabilities, etc.
3435_3260	goldLabel	a1	Autonomous cars will improve safety and vastly reduce the number of auto accidents, as a majority of accidents are attributed to human error.	Autonomous cars will enable people who cannot otherwise drive, such as those with medical disabilities, to get around and make more things accessible for them.
2980_3212	goldLabel	a2	The technology for driverless cars will mature over time, similarly to many other technologies we use every day.	Machines are just better than humans at executing algorithmic tasks, such as driving. As a consequence, autonomous cars will perform better than human drivers.
2758_2763	goldLabel	a2	A world without traffic accidents or traffic jams is what autonomous vehicles will provide. Utopia!	Autonomous cars can potentially communicate with one another and create a safe driving environment decreasing accidents significantly.
2975_3460	goldLabel	a2	Autonomous cars will never get tired nor be influenced by drugs and alcohol, hence they will be safer than human controlled cars.	Autonomous cars are likely to reduce the total number of accidents as they are largely unaffected by distraction or incapacitation of human drivers.
3132_3202	goldLabel	a1	Using autonomous cars with better communication technology we can eradicate lights at junctions in favour of free-flowing traffic, eradicating many queues and reducing environmental impact of cars.	We should not stop the development of autonomous cars rather we should strive to make each and every car autonomous.
2852_3353	goldLabel	a1	Humans are notoriously bad drivers so even if autonomous vehicles are not yet perfect, over time they can significantly improve accident rates, congestion, pollution, and reduce insurance costs.	By statistic, autonomous cars has already surpass human drivers in term of low accident. What is the point of stopping the development?
3489_3204	goldLabel	a2	Even if one has concerns about the deployment of autonomous cars, stopping their development is unwise because new things can be learned and it is likely they have some future role to play.	In 2015, motor vehicle accidents were the second leading cause among accidental deaths in the US. Motor vehicle accidents accounted for 35K deaths. Self-driving cars, especially if deployed en masse, can prevent many deaths.
2916_3202	goldLabel	a1	With driverless cars, overall fewer people will be killed and injured in accidents than are today with human-driven cars.	We should not stop the development of autonomous cars rather we should strive to make each and every car autonomous.
2967_2975	goldLabel	a2	Humans have sensory organs like eyes and ears in fixed locations, leading to blind spots, but an autonomous car can have 360-degree visibility.	Autonomous cars will never get tired nor be influenced by drugs and alcohol, hence they will be safer than human controlled cars.
3423_3037	goldLabel	a1	We should not stop the development of autonomous cars because the underlying technology is advancing rapidly. Although it is too early for broad adoption, continued research and development could make it reliable.	Trying to stop the development of autonomous cars is equivalent to trying to stop the development of regular cars 100 years ago. You cannot stop technological progress.
2763_3362	goldLabel	a2	Autonomous cars can potentially communicate with one another and create a safe driving environment decreasing accidents significantly.	Autonomous cars will reduce car accidents at least ten fold
2802_3483	goldLabel	a2	Lets face it, the machines are better at dealing with other machines, and machines dealing with cars are a lot better than people dealing with cars, so we need self-driving car.	Autonomous cars probably won’t be perfect, but the computers they use to calculate things like stopping distance and proximity to other vehicles will make them much more reliable than a human.
2919_3485	goldLabel	a1	Autonomous cars will be more efficient, allowing the easy sharing of vehicles in a metropolitan area, also reducing miles driven, energy usage and pollution.	Driverless cars remove the cost of the time spent by a driver, which is a natural step in making transportation cheaper.
3035_2742	goldLabel	a2	"Cars are not used for most of their ""life"", mainly being ""clutter"" on the sides of our roads, autonomous vehicles will need fewer cars, taking less space."	There is no reason to stop the development of autonomous cars; this can only benefit the human race by enabling more transportation options for the elderly, kids, etc.
3413_2738	goldLabel	a2	Don't drive - save lives - let the computer do that for you	autonomous cars will reduce pollution and help fight global warming
2768_3384	goldLabel	a1	Autonomous cars offer the mobility we crave with a persistent safety aspect to reduce the senseless deaths caused by impaired, distracted or tired drivers.	Development of autonomous cars will also boost the development of electric cars, since those two technologies are closely related.
3250_3405	goldLabel	a2	Autonomous cars will result in improved traffic flow since cars at traffic lights will be able to move forward simultaneously.	If all cars on every road were autonomous vehicles then human error would be eliminated and the roads would become much safer places.
3180_3315	goldLabel	a1	Research into the development of fully autonomous vehicles will invariably produce breakthroughs in sensor technology, machine vision, and other related domains that will find application in other fields benefitting society.	Autonomous cars can enable much cheaper taxi services due to disposing the need to pay a driver. Thus making convenient and efficient transportation available to people who cannot afford to own a vehicle.
3338_2802	goldLabel	a1	Autonomous vehicles will be safer especially trucks. People who say trucking is the most popular job in America are wrong and only a relatively few people will lose jobs. See https://www.marketwatch.com/story/no-truck-driver-isnt-the-most-common-job-in-your-state-2015-02-12	Lets face it, the machines are better at dealing with other machines, and machines dealing with cars are a lot better than people dealing with cars, so we need self-driving car.
3232_2874	goldLabel	a2	Because human drivers make mistakes too, autonomous driving by AI will eventually become better than human drivers.	Autonomous cars eliminate the risks associated with drunk or otherwise inebriated drivers, who are currently responsible for a lot of car accidents.
3056_2768	goldLabel	a2	Autonomous cars allow us to be less distracted from the traffic and congested roads. Therefore, we should promote the development of autonomous cars.	Autonomous cars offer the mobility we crave with a persistent safety aspect to reduce the senseless deaths caused by impaired, distracted or tired drivers.
3108_3212	goldLabel	a2	The safety of autonomous cars will be less of an issue as the infrastructure and technology evolve.	Machines are just better than humans at executing algorithmic tasks, such as driving. As a consequence, autonomous cars will perform better than human drivers.
3175_2890	goldLabel	a2	Autonomous cars will give people who are blind a great expansion in independence and quality of life.	Communication between autonomous cars will reduce the number of traffic accidents.
2869_3354	goldLabel	a2	If developed safely and with enough care, as is currently one with many car features today, autonomous cars can provide great benefits to society, industries and transportation.	Autonomous cars eliminate problems with finding parking since they can drop you off at your destination, find a parking spot after, and then pick you up when you're done.
3162_3024	goldLabel	a1	Autonomous vehicles will respect speed limits and guarantee safety in any single moment.	the autonomous cars will reduce the traffic with their efficiency.
2980_3019	goldLabel	a2	The technology for driverless cars will mature over time, similarly to many other technologies we use every day.	Communication between autonomous cars will enable them to more efficiently plan traffic flow, thereby reducing congestion, reducing travel time, and saving energy.
3082_2865	goldLabel	a1	Having only autonomous cars are the road will greatly improve safety and reduce the number of fatalities, taking the human element out of the equation.	If all human drivers are replaced by autonomous vehicles, there will no longer be a need for traffic lights and other traffic management systems which add significant overhead to all driving.
3035_2852	goldLabel	a2	"Cars are not used for most of their ""life"", mainly being ""clutter"" on the sides of our roads, autonomous vehicles will need fewer cars, taking less space."	Humans are notoriously bad drivers so even if autonomous vehicles are not yet perfect, over time they can significantly improve accident rates, congestion, pollution, and reduce insurance costs.
3434_2810	goldLabel	a2	Autonomous cars are not less safer than auto-pilot in airplanes.	Autonomous cars will reduce the number of traffic fatalities.
3154_3222	goldLabel	a2	Humans are terrible drivers, inattentive and inexact in our usage, whilst self-driving cars will be far more reliable.	Driverless cars are likely to improve with use and over time, so if developed, the technology will likely be safer than humans in the future.
3423_3266	goldLabel	a2	We should not stop the development of autonomous cars because the underlying technology is advancing rapidly. Although it is too early for broad adoption, continued research and development could make it reliable.	Autonomous cars will bring remedy to spatial problems in cities. They will simplify car sharing such that the need for parking lots will be decreased substantially.
2962_3475	goldLabel	a1	Driving is, by far, the MOST dangerous activity a human will do in their lifetime. Autonomous cars can provide a safe mode of transportation and save the lives of motorists.	Autonomous cars are a major advance in how people will commute in the future. The concept makes sense and their development is inevitable.
2768_3508	goldLabel	a1	Autonomous cars offer the mobility we crave with a persistent safety aspect to reduce the senseless deaths caused by impaired, distracted or tired drivers.	Autonomous cars will eliminate parking lots in urban cities, creating more green space, which in turn generates cleaner air.
3025_3317	goldLabel	a1	Autonomous cars will be a significant contributor to solving the issue of greenhouse gas emissions and climate change.	Autonomous vehicles would increase mobility and independence for aging people who can no longer drive themselves.
2871_3250	goldLabel	a2	Autonomous cars are going to affect humanity in a good way, and IBM should be a driving force in this industry	Autonomous cars will result in improved traffic flow since cars at traffic lights will be able to move forward simultaneously.
3434_2979	goldLabel	a2	Autonomous cars are not less safer than auto-pilot in airplanes.	self-driving cars don't get tired, angry, frustrated or drunk
3201_3016	goldLabel	a1	Autonomous cars are much safer than human drivers in some situations	Although autonomous cars are still not perfect, they are safer than human-driven cars.
2884_3284	goldLabel	a1	Autonomous cars will be safer than human driven vehicles. Additionally, they can coordinate to reduce traffic on roads, and speed up commute times for all vehicles.	autonomous car let you have all your travel time available for improving yourself by reading, listening or viewing educational content while driving cannot allows it
3338_2946	goldLabel	a2	Autonomous vehicles will be safer especially trucks. People who say trucking is the most popular job in America are wrong and only a relatively few people will lose jobs. See https://www.marketwatch.com/story/no-truck-driver-isnt-the-most-common-job-in-your-state-2015-02-12	Autonomous cars can help us avoid car accidents and their resulting deaths. Cars are never tired, drunk, or use their cellphones, and they can calculate safe distance and speed accurately unlike humans.
2845_3315	goldLabel	a1	Autonomous cars will definitely help in solving some of our accidents and fatalities in car accidents. It should also improve our quality of life as hopefully it can also alleviate congestion on highways.	Autonomous cars can enable much cheaper taxi services due to disposing the need to pay a driver. Thus making convenient and efficient transportation available to people who cannot afford to own a vehicle.
2962_2793	goldLabel	a1	Driving is, by far, the MOST dangerous activity a human will do in their lifetime. Autonomous cars can provide a safe mode of transportation and save the lives of motorists.	The news is full of stories in which poor driver decisions, drivers falling asleep, etc. cause the loss of many human lives, and this can be addressed by autonomous cars.
3387_3452	goldLabel	a2	Technology development is inevitable, and we should not stop the development of self-driving cars, but work to understand the ramifications and consequences of what we are designing and deploying.	Self-driving cars will ultimately respond better than human drivers, resulting in safer and less congested roads. Extra bonus comes in the form of providing more time to people to read books.
3506_3184	goldLabel	a1	Autonomous cars are much safer than those driven by humans	Autonomous cars will reduce pollution, reduce congestion and provide better value for money and transportation.
3083_3340	goldLabel	a2	As long as human kind exist in this world, there is need for transportation, however having autonomous vehicle would let human to spend time on gaining new skills beyond just driving.	More testing is needed, but autonomous cars of future would lower road rage by design. Aggressive and unsafe driving is not allowed by design - just a safe drive from point A to B.
2843_3262	goldLabel	a2	Self driving cars will save the wasted time spent driving .	autonomous cars will increase national security by allowing the state to better monitor the roads
3122_2830	goldLabel	a1	Autonomous cars decrease the cost of maintaining a car by making driving more energy efficient and so decreasing the amount of money that needs to be spent on gas	Much like the 'space race', the development of autonomous cars will produce technology that can be applied to universally to solve other problems.
3479_3387	goldLabel	a1	"An ""Autonomous vehicle"" has an array of sensors and processing a computing system have capabilities beyond ones of humans. The ethical components are edge cases not caused by AI but rather humans driving causing issues"	Technology development is inevitable, and we should not stop the development of self-driving cars, but work to understand the ramifications and consequences of what we are designing and deploying.
3459_3345	goldLabel	a2	Autonomous cars will be more efficient, thus reducing the pollution from cars	Development of autonomous cars boosts the development of sensing technologies, which have a positive impact on overall safer driving.
3138_3460	goldLabel	a2	Drivers admitted failure to report collisions at 29%. Therefore, flipping the switch on autonomous cars would achieve 0% improvement in reported crashes - actually a 29% decrease.	Autonomous cars are likely to reduce the total number of accidents as they are largely unaffected by distraction or incapacitation of human drivers.
3122_2956	goldLabel	a2	Autonomous cars decrease the cost of maintaining a car by making driving more energy efficient and so decreasing the amount of money that needs to be spent on gas	Autonomous vehicle systems such as automatic emergency braking and lane keep assist have already made driving much safer. It would thus be irrational to stop development of them.
3002_3502	goldLabel	a1	There are no opportunities for a autonomous car to be distracted, which is a leading cause of accidents in the United States at present.	Early teething problems cannot be a reason to judge a technology's potential. We should accelerate development of autonomous cars so fewer humans are on the road to cause accidents
3406_3436	goldLabel	a1	If all cars were autonomous vehicles, traffic would flow more smoothly more of the time.	Self driving cars will remove the burden of driving from people.
3426_3253	goldLabel	a2	Autonomous cars will allow humans to relax during commute, therefore, they are more fresh for work or enjoying family time.	Autonomous cars should be developed to provide immediate transportation access to people who would otherwise not have it, such as the elderly, infirm, disabled, children, etc.
3437_3384	goldLabel	a1	People waste a lot of time each day driving. This time can be spent doing more productive things, while riding in an autonomous vehicle.	Development of autonomous cars will also boost the development of electric cars, since those two technologies are closely related.
3216_2763	goldLabel	a2	Autonomous cars can save a lot of money because taxis will not require drivers	Autonomous cars can potentially communicate with one another and create a safe driving environment decreasing accidents significantly.
3353_2967	goldLabel	a2	By statistic, autonomous cars has already surpass human drivers in term of low accident. What is the point of stopping the development?	Humans have sensory organs like eyes and ears in fixed locations, leading to blind spots, but an autonomous car can have 360-degree visibility.
3428_3260	goldLabel	a2	Autonomous cars will enable many improvements to our travel, such as significantly reducing road congestion through guided, coordinated traffic flow.	Autonomous cars will enable people who cannot otherwise drive, such as those with medical disabilities, to get around and make more things accessible for them.
3428_2801	goldLabel	a2	Autonomous cars will enable many improvements to our travel, such as significantly reducing road congestion through guided, coordinated traffic flow.	Autonomous cars will eliminate drivers including those under the influence of alcohol or drugs.
2865_2984	goldLabel	a2	If all human drivers are replaced by autonomous vehicles, there will no longer be a need for traffic lights and other traffic management systems which add significant overhead to all driving.	Because autonomous cars are so much safer than human drivers, their widespread adoption could save over 40,000 lives in the United States alone each year.
2768_3495	goldLabel	a1	Autonomous cars offer the mobility we crave with a persistent safety aspect to reduce the senseless deaths caused by impaired, distracted or tired drivers.	Taking power naps in autonomous cars is much better than in traditional cars - especially when you are the driver
3443_3493	goldLabel	a2	As featured in IEEE Spectrum (October 2018), communication between autonomous cars may significantly reduce urban driving times by allowing more efficient flow of traffic through intersections.	Autonomous cars will reduce the 40,000 casualties a year (in the US alone) by two orders of magnitude. Don't drive - save lives - let the computer do that for you
3437_3495	goldLabel	a1	People waste a lot of time each day driving. This time can be spent doing more productive things, while riding in an autonomous vehicle.	Taking power naps in autonomous cars is much better than in traditional cars - especially when you are the driver
3254_3428	goldLabel	a1	90% of traffic accidents are due (at least partially) to human error. Traffic accidents are a mayor death cause. Autonomous cars will make those number drop drastically.	Autonomous cars will enable many improvements to our travel, such as significantly reducing road congestion through guided, coordinated traffic flow.
3352_3502	goldLabel	a1	There is severe traffic congestion in many major cities around the world, and many lives are lost in numerous traffic related accidents. A well developed and tested autonomous vehicle system would transform how we travel.	Early teething problems cannot be a reason to judge a technology's potential. We should accelerate development of autonomous cars so fewer humans are on the road to cause accidents
3004_2890	goldLabel	a2	Autonomous cars can reduce the traffic because multiple people can share one car	Communication between autonomous cars will reduce the number of traffic accidents.
3413_3174	goldLabel	a2	Don't drive - save lives - let the computer do that for you	It's clear that auto drivers will result in less casualties, since most accidents are from human mistakes.
2770_3498	goldLabel	a1	Development of autonomous cars brings technologies that can be applied to current cars, making them safer and more friendly to the environment.	Self driving cars will reduce the amount of cars on the roads; For example, families owning 2 car today will be able to manage with 1 car only.
3267_3082	goldLabel	a2	Self-driving cars would be safer because they remove the human element, which is prone to make mistakes caused by distractions and just plain laziness.	Having only autonomous cars are the road will greatly improve safety and reduce the number of fatalities, taking the human element out of the equation.
2956_2847	goldLabel	a2	Autonomous vehicle systems such as automatic emergency braking and lane keep assist have already made driving much safer. It would thus be irrational to stop development of them.	Traffic, uncertainty, road conditions and suboptimal driving procedures make automobiles today harmful to the environment. The development of autonomous vehicles will reduce congestion, polution, and enable the faster move to alternate propulsion for sustainability benefits.
3110_2956	goldLabel	a2	Autonomous vehicles for shipping can provide real-time shipment tracking safely as there is no driver privacy involved, nor is there information about a vehicle at rest (when it is most prone to content theft).	Autonomous vehicle systems such as automatic emergency braking and lane keep assist have already made driving much safer. It would thus be irrational to stop development of them.
2945_3211	goldLabel	a2	Technological progress is inevitable. We need ambitious goals, like developing autonomous cars, to inspire young people to pursue careers in technology so that our rate of progress can continue.	In the future all cars will need to be Autonomous Car as this is the only way that we will be able cope with the traffic levels on our roads
2915_3185	goldLabel	a1	Autonomous cars will eliminate human errors, and reduce the accident rate significantly	Autonomous cars will reduce number of accidents since most accidents are due to a human error.
3174_3052	goldLabel	a2	It's clear that auto drivers will result in less casualties, since most accidents are from human mistakes.	Self driving cars can reduce traffic accidents, which means there will be fewer deaths and injuries caused by these accidents.
3502_2888	goldLabel	a2	Early teething problems cannot be a reason to judge a technology's potential. We should accelerate development of autonomous cars so fewer humans are on the road to cause accidents	Fully autonomous vehicles can revolutionize individual travel for long distance journeys, providing the once-heralded ease of train travel to individual users traveling on arbitrary routes.
2813_3238	goldLabel	a2	We should not stop the development of autonomous cars, but we need proper assignment of responsibility to their makers, else safety will fall short.	Autonomous vehicles will be transformative for the shipping industry and have large scale impacts on delivery costs that will benefit consumers.
3047_3511	goldLabel	a1	Self-driving cars could greatly reduce road deaths. 1.3 million people in the US die in road crashes each year. NPR reports that 94% of car crashes are caused by human error.	Machines are much better at obeying rules of the road and a road system with completely autonomous cars will be more safer for everyone.
3344_3473	goldLabel	a2	Drunk driving incidents should decrease, because there's no designated driver needed when dealing with Autonomous vehicle	autonomous cars will reduce the number of car accidents
3330_2968	goldLabel	a2	We should not stop the development of autonomous cars as cars driven by people are not very predictable and can be driven dangerously.	Autonomous cars provide mobility also for those people who would not be able or allowed to drive anymore, such as senior citizens, people with disabilities, etc.
2770_3213	goldLabel	a1	Development of autonomous cars brings technologies that can be applied to current cars, making them safer and more friendly to the environment.	As autonomous cars would communicate with each other, roads will be more utilized and transport more cars.
3269_2849	goldLabel	a2	Autonomous cars remove the arbitrary practice of speeding tickets by ending the practice of speeding.	Autonomous cars are safer than human drivers, they never get tired and are always alert.
3043_3047	goldLabel	a2	Autonomous cars have all human beings' capabilities plus advantages like never tired, faster reaction and further detection abilities. The arguable point is unexpected emergency handling which human being also have different results among different populations.	Self-driving cars could greatly reduce road deaths. 1.3 million people in the US die in road crashes each year. NPR reports that 94% of car crashes are caused by human error.
3216_3508	goldLabel	a2	Autonomous cars can save a lot of money because taxis will not require drivers	Autonomous cars will eliminate parking lots in urban cities, creating more green space, which in turn generates cleaner air.
3154_2980	goldLabel	a1	Humans are terrible drivers, inattentive and inexact in our usage, whilst self-driving cars will be far more reliable.	The technology for driverless cars will mature over time, similarly to many other technologies we use every day.
3474_2927	goldLabel	a2	Autonomous cars will result in less road traffic since they can coordinate with each other.	Driving is dangerous for humans. Autonomous cars could make driving safer.
3115_2924	goldLabel	a1	Since we can work during our drive in an autonomous car they increase productivity and stimulate vast economic growth.	Many drivers today simply do what their GPS app tell them to, so why not use self-driving cars to do the whole process
3204_3043	goldLabel	a1	In 2015, motor vehicle accidents were the second leading cause among accidental deaths in the US. Motor vehicle accidents accounted for 35K deaths. Self-driving cars, especially if deployed en masse, can prevent many deaths.	Autonomous cars have all human beings' capabilities plus advantages like never tired, faster reaction and further detection abilities. The arguable point is unexpected emergency handling which human being also have different results among different populations.
3208_3209	goldLabel	a2	Self-driving cars could be programmed to drive very efficiently, helping the environment.	Autonomous cars will enable travel options for the young, old and impaired that are currently not avaialable.
3104_3108	goldLabel	a1	Autonomous cars will be able to drive much closer together, making traffic move much smoother and lessening traffic jams.	The safety of autonomous cars will be less of an issue as the infrastructure and technology evolve.
3284_3211	goldLabel	a1	autonomous car let you have all your travel time available for improving yourself by reading, listening or viewing educational content while driving cannot allows it	In the future all cars will need to be Autonomous Car as this is the only way that we will be able cope with the traffic levels on our roads
3047_2847	goldLabel	a1	Self-driving cars could greatly reduce road deaths. 1.3 million people in the US die in road crashes each year. NPR reports that 94% of car crashes are caused by human error.	Traffic, uncertainty, road conditions and suboptimal driving procedures make automobiles today harmful to the environment. The development of autonomous vehicles will reduce congestion, polution, and enable the faster move to alternate propulsion for sustainability benefits.
3169_3110	goldLabel	a1	Humans often perceive their ability to be higher than it truly is and thus behave dangerously while driving because they think they are especially good drivers; autonomous vehicle has an accurate perception of its abilities.	Autonomous vehicles for shipping can provide real-time shipment tracking safely as there is no driver privacy involved, nor is there information about a vehicle at rest (when it is most prone to content theft).
3284_3492	goldLabel	a2	autonomous car let you have all your travel time available for improving yourself by reading, listening or viewing educational content while driving cannot allows it	We should continue the development of autonomous cars because the humans drivers have shown to be unreliable in terms of complying with driving regulations.
3426_3309	goldLabel	a2	Autonomous cars will allow humans to relax during commute, therefore, they are more fresh for work or enjoying family time.	Autonomous cars increase our free time, because instead of driving people can now work or engage in entertainment during their commute.
3207_3171	goldLabel	a2	Autonomous cars will never make accident because of being tired or drunk	Autonomous cars have already demonstrated a lower risk of accidents than human drivers in real world conditions.
3175_3174	goldLabel	a2	Autonomous cars will give people who are blind a great expansion in independence and quality of life.	It's clear that auto drivers will result in less casualties, since most accidents are from human mistakes.
3405_3394	goldLabel	a1	If all cars on every road were autonomous vehicles then human error would be eliminated and the roads would become much safer places.	A large part of the inefficiencies of vehicles is due to air resistance, a convoy of autonomous cars or trucks can drive closer and be much more efficient.
3443_2793	goldLabel	a2	As featured in IEEE Spectrum (October 2018), communication between autonomous cars may significantly reduce urban driving times by allowing more efficient flow of traffic through intersections.	The news is full of stories in which poor driver decisions, drivers falling asleep, etc. cause the loss of many human lives, and this can be addressed by autonomous cars.
3035_3328	goldLabel	a2	"Cars are not used for most of their ""life"", mainly being ""clutter"" on the sides of our roads, autonomous vehicles will need fewer cars, taking less space."	We should not stop the development of autonomous cars because it will be more ecological: less people will own a car themselves and the autonomous will be more reused.
2985_3357	goldLabel	a2	Autonomous cars are going to happen. The scope can be contained to limit risks to the public, but their development is going to happen for the benefit of humanity.	Humans tend to break rules, intentionally or unintentionally. Autonomous cars will stick with the rules and will perform better on the road, leading to better order and efficiencies.
2949_3352	goldLabel	a2	With an autonomous cars we will no longer need to make space for parking lots or structures, instead we will have an ever moving pool of vehicles to drive us.	There is severe traffic congestion in many major cities around the world, and many lives are lost in numerous traffic related accidents. A well developed and tested autonomous vehicle system would transform how we travel.
3278_2802	goldLabel	a1	The technology behind autonomous cars will also facilitate better public transit, through better buses, shared taxis, and routes that can change to adapt to demand, which will reduce the number of single-person car trips.	Lets face it, the machines are better at dealing with other machines, and machines dealing with cars are a lot better than people dealing with cars, so we need self-driving car.
3208_3162	goldLabel	a2	Self-driving cars could be programmed to drive very efficiently, helping the environment.	Autonomous vehicles will respect speed limits and guarantee safety in any single moment.
3493_3423	goldLabel	a1	Autonomous cars will reduce the 40,000 casualties a year (in the US alone) by two orders of magnitude. Don't drive - save lives - let the computer do that for you	We should not stop the development of autonomous cars because the underlying technology is advancing rapidly. Although it is too early for broad adoption, continued research and development could make it reliable.
3475_2840	goldLabel	a2	Autonomous cars are a major advance in how people will commute in the future. The concept makes sense and their development is inevitable.	Of the 62 accidents in California involving self-driving cars in autonomous mode over the last four years, the autonomous vehicle was only responsible in one case.
2953_3201	goldLabel	a1	Autonomous cars will drastically reduce number of accidents.	Autonomous cars are much safer than human drivers in some situations
3416_3284	goldLabel	a1	Autonomous cars will be safer because they do not get drunk, nor do they take mind altering drugs, nor do they get tired.	autonomous car let you have all your travel time available for improving yourself by reading, listening or viewing educational content while driving cannot allows it
3183_2758	goldLabel	a1	Autonomous vehicles have the potential to enhance the mobility and independence of the disabled and elderly populations.	A world without traffic accidents or traffic jams is what autonomous vehicles will provide. Utopia!
2845_3489	goldLabel	a1	Autonomous cars will definitely help in solving some of our accidents and fatalities in car accidents. It should also improve our quality of life as hopefully it can also alleviate congestion on highways.	Even if one has concerns about the deployment of autonomous cars, stopping their development is unwise because new things can be learned and it is likely they have some future role to play.
3089_3175	goldLabel	a1	Eventually autonomous cars will be the safest cars on the road, saving lives and reducing traffic congestion.	Autonomous cars will give people who are blind a great expansion in independence and quality of life.
3002_3495	goldLabel	a1	There are no opportunities for a autonomous car to be distracted, which is a leading cause of accidents in the United States at present.	Taking power naps in autonomous cars is much better than in traditional cars - especially when you are the driver
2865_2898	goldLabel	a2	If all human drivers are replaced by autonomous vehicles, there will no longer be a need for traffic lights and other traffic management systems which add significant overhead to all driving.	Autonomous vehicles do not have lapses of inattention that are the root cause of many accidents. Autonomous vehicles may not text while driving. They do not get intoxicated either.
3263_2862	goldLabel	a2	Autonomous cars should not be rolled out prematurely, but development should not be stopped.	autonomous cars allows you to work while driving, increasing your productivity.
3208_2738	goldLabel	a2	Self-driving cars could be programmed to drive very efficiently, helping the environment.	autonomous cars will reduce pollution and help fight global warming
3384_2800	goldLabel	a2	Development of autonomous cars will also boost the development of electric cars, since those two technologies are closely related.	Autonomous cars prove to be quite efficient, and will become better over time - we must continue developing them to reach their full potential
3221_3208	goldLabel	a2	Autonomous cars will allow drivers to use their time more productively.	Self-driving cars could be programmed to drive very efficiently, helping the environment.
